id,out_duration,return_duration,out_time,return_time,out_stops,out_airline,price,scraped_time
2897,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2025-01-03 18:17:22
2898,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2025-01-03 17:11:36
2899,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2025-01-03 17:11:36
2900,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-03 16:16:13
2901,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2025-01-03 16:16:13
2902,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-03 15:13:13
2903,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2025-01-03 15:13:13
2904,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-03 14:12:07
2905,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2025-01-03 14:12:07
2906,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2025-01-03 13:19:27
2907,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2025-01-03 13:19:27
2908,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-03 12:24:18
2909,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2025-01-03 12:24:18
2910,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2025-01-03 11:10:48
2911,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2025-01-03 11:10:48
2912,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-03 10:13:35
2913,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2025-01-03 10:13:35
2914,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2025-01-03 09:13:32
2915,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2025-01-03 09:13:32
2916,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-03 08:16:56
2917,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2025-01-03 08:16:56
2918,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2025-01-03 07:12:13
2919,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2025-01-03 07:12:13
2920,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2025-01-03 06:18:05
2921,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2025-01-03 06:18:05
2922,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2025-01-03 05:12:47
2923,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2025-01-03 05:12:47
2924,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2025-01-03 04:15:40
2925,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2025-01-03 04:15:40
2926,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2025-01-03 03:17:47
2927,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2025-01-03 03:17:47
2928,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2025-01-03 02:44:02
2929,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2025-01-03 02:44:02
2930,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2025-01-03 01:01:09
2931,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2025-01-03 01:01:09
2932,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2025-01-02 23:12:37
2933,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2025-01-02 23:12:37
2934,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2025-01-02 22:12:03
2935,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2025-01-02 22:12:03
2936,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2025-01-02 21:12:06
2937,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2025-01-02 21:12:06
2938,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2025-01-02 20:13:35
2939,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2025-01-02 20:13:35
2940,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-02 19:10:09
2941,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2025-01-02 19:10:09
2942,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2025-01-02 18:17:35
2943,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2025-01-02 18:17:35
2944,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-02 17:11:37
2945,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2025-01-02 17:11:37
2946,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2025-01-02 16:16:03
2947,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2025-01-02 16:16:03
2948,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-02 15:12:51
2949,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2025-01-02 15:12:51
2950,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-02 14:12:13
2951,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2025-01-02 14:12:13
2952,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-02 13:18:48
2953,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2025-01-02 13:18:48
2954,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-02 12:24:18
2955,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2025-01-02 12:24:18
2956,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-02 11:10:28
2957,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2025-01-02 11:10:28
2958,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-02 10:13:19
2959,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2025-01-02 10:13:19
2960,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-02 09:13:23
2961,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2025-01-02 09:13:23
2962,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2025-01-02 08:16:40
2963,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2025-01-02 08:16:40
2964,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-02 07:12:12
2965,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2025-01-02 07:12:12
2966,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2025-01-02 06:18:17
2967,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2025-01-02 06:18:17
2968,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2025-01-02 05:12:55
2969,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2025-01-02 05:12:55
2970,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-02 04:15:46
2971,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2025-01-02 04:15:46
2972,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-02 03:16:34
2973,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2025-01-02 03:16:34
2974,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,833.0,2025-01-02 02:17:31
2975,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2025-01-02 02:17:31
2976,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2025-01-02 01:00:16
2977,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2025-01-02 01:00:16
2978,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2025-01-01 23:12:03
2979,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2025-01-01 23:12:03
2980,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,857.0,2025-01-01 22:11:49
2981,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,857.0,2025-01-01 22:11:49
2982,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-01 21:12:30
2983,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2025-01-01 21:12:30
2984,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-01 20:13:36
2985,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2025-01-01 20:13:36
2986,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-01 19:10:05
2987,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2025-01-01 19:10:05
2988,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-01 18:16:47
2989,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2025-01-01 18:16:47
2990,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-01 17:11:23
2991,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2025-01-01 17:11:23
2992,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2025-01-01 16:15:04
2993,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2025-01-01 16:15:04
2994,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2025-01-01 15:13:01
2995,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2025-01-01 15:13:01
2996,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-01 14:11:46
2997,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2025-01-01 14:11:46
2998,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2025-01-01 13:18:14
2999,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2025-01-01 13:18:14
3000,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2025-01-01 12:23:56
3001,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2025-01-01 12:23:56
3002,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2025-01-01 11:10:34
3003,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2025-01-01 11:10:34
3004,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2025-01-01 11:10:34
3005,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2025-01-01 10:13:43
3006,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2025-01-01 10:13:43
3007,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2025-01-01 09:13:38
3008,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2025-01-01 09:13:38
3009,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2025-01-01 08:16:50
3010,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2025-01-01 08:16:50
3011,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2025-01-01 07:13:03
3012,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2025-01-01 07:13:03
3013,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2025-01-01 07:13:03
3014,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2025-01-01 06:18:50
3015,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2025-01-01 06:18:50
3016,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2025-01-01 05:13:07
3017,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2025-01-01 05:13:07
3018,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2025-01-01 04:16:32
3019,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2025-01-01 04:16:32
3020,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2025-01-01 03:24:49
3021,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2025-01-01 03:24:49
3022,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2025-01-01 02:52:56
3023,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2025-01-01 02:52:56
3024,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2025-01-01 01:06:25
3025,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2025-01-01 01:06:25
3026,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2024-12-31 23:11:40
3027,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2024-12-31 23:11:40
3028,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2024-12-31 22:12:03
3029,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2024-12-31 22:12:03
3030,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2024-12-31 21:11:55
3031,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2024-12-31 21:11:55
3032,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2024-12-31 20:13:12
3033,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2024-12-31 20:13:12
3034,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2024-12-31 19:10:01
3035,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2024-12-31 19:10:01
3036,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2024-12-31 18:16:39
3037,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2024-12-31 18:16:39
3038,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2024-12-31 17:11:04
3039,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2024-12-31 17:11:04
3040,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2024-12-31 16:14:55
3041,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2024-12-31 16:14:55
3042,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2024-12-31 15:12:44
3043,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2024-12-31 15:12:44
3044,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2024-12-31 14:11:48
3045,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2024-12-31 14:11:48
3046,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2024-12-31 13:18:23
3047,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2024-12-31 13:18:23
3048,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2024-12-31 12:24:06
3049,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2024-12-31 12:24:06
3050,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2024-12-31 11:10:27
3051,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2024-12-31 11:10:27
3052,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2024-12-31 10:13:45
3053,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2024-12-31 10:13:45
3054,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2024-12-31 09:13:16
3055,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2024-12-31 09:13:16
3056,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2024-12-31 08:17:02
3057,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2024-12-31 08:17:02
3058,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2024-12-31 07:12:11
3059,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2024-12-31 07:12:11
3060,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2024-12-31 06:18:04
3061,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2024-12-31 06:18:04
3062,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2024-12-31 05:12:48
3063,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2024-12-31 05:12:48
3064,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2024-12-31 04:15:31
3065,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2024-12-31 04:15:31
3066,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2024-12-31 03:16:34
3067,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2024-12-31 03:16:34
3068,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2024-12-31 02:18:02
3069,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2024-12-31 02:18:02
3070,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2024-12-31 01:00:21
3071,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2024-12-31 01:00:21
3072,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2024-12-30 23:12:03
3073,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2024-12-30 23:12:03
3074,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2024-12-30 22:12:06
3075,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2024-12-30 22:12:06
3076,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2024-12-30 21:12:02
3077,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2024-12-30 21:12:02
3078,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2024-12-30 20:13:25
3079,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2024-12-30 20:13:25
3080,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2024-12-30 19:09:44
3081,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2024-12-30 19:09:44
3082,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2024-12-30 18:17:29
3083,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2024-12-30 18:17:29
3084,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2024-12-30 17:11:17
3085,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2024-12-30 17:11:17
3086,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2024-12-30 16:15:16
3087,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2024-12-30 16:15:16
3088,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2024-12-30 15:13:22
3089,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2024-12-30 15:13:22
3090,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2024-12-30 14:12:13
3091,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2024-12-30 14:12:13
3092,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2024-12-30 13:19:44
3093,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2024-12-30 13:19:44
3094,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2024-12-30 12:24:49
3095,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2024-12-30 12:24:49
3096,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2024-12-30 11:10:56
3097,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2024-12-30 11:10:56
3098,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2024-12-30 10:13:59
3099,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2024-12-30 10:13:59
3100,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2024-12-30 09:14:02
3101,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2024-12-30 09:14:02
3102,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2024-12-30 08:17:21
3103,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2024-12-30 08:17:21
3104,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2024-12-30 07:13:45
3105,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2024-12-30 07:13:45
3106,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2024-12-30 06:18:49
3107,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2024-12-30 06:18:49
3108,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2024-12-30 05:13:14
3109,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,859.0,2024-12-30 05:13:14
3110,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,855.0,2024-12-30 04:15:58
3111,6h 40min,7h 20min,"23:20 – 09:00
+1",00:40 – 06:00,direct,Air France,855.0,2024-12-30 04:15:58
3112,6h 45min,7h 20min,13:35 – 23:20,00:40 – 06:00,direct,Air France,859.0,2024-12-30 03:19:39
